Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","215","United Republic of Tanzania","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","49253","","Official data"
"FBS","Food Balance Sheets","231","United States of America","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","312247","","Official data"
"FBS","Food Balance Sheets","231","United States of America","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","314912","","Official data"
"FBS","Food Balance Sheets","231","United States of America","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","317505","","Official data"
"FBS","Food Balance Sheets","231","United States of America","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","320051","","Official data"
"FBS","Food Balance Sheets","234","Uruguay","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","3372","","Official data"
"FBS","Food Balance Sheets","234","Uruguay","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","3383","","Official data"
"FBS","Food Balance Sheets","234","Uruguay","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","3395","","Official data"
"FBS","Food Balance Sheets","234","Uruguay","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","3407","","Official data"
"FBS","Food Balance Sheets","235","Uzbekistan","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","27769","","Official data"
"FBS","Food Balance Sheets","235","Uzbekistan","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","28152","","Official data"
"FBS","Food Balance Sheets","235","Uzbekistan","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","28541","","Official data"
"FBS","Food Balance Sheets","235","Uzbekistan","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","28934","","Official data"
"FBS","Food Balance Sheets","155","Vanuatu","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","236","","Official data"
"FBS","Food Balance Sheets","155","Vanuatu","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","242","","Official data"
"FBS","Food Balance Sheets","155","Vanuatu","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","247","","Official data"
"FBS","Food Balance Sheets","155","Vanuatu","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","253","","Official data"
"FBS","Food Balance Sheets","236","Venezuela (Bolivarian Republic of)","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","29043","","Official data"
"FBS","Food Balance Sheets","236","Venezuela (Bolivarian Republic of)","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","29501","","Official data"
"FBS","Food Balance Sheets","236","Venezuela (Bolivarian Republic of)","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","29955","","Official data"
"FBS","Food Balance Sheets","236","Venezuela (Bolivarian Republic of)","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","30405","","Official data"
"FBS","Food Balance Sheets","237","Viet Nam","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","89047","","Official data"
"FBS","Food Balance Sheets","237","Viet Nam","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","89914","","Official data"
"FBS","Food Balance Sheets","237","Viet Nam","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","90796","","Official data"
"FBS","Food Balance Sheets","237","Viet Nam","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","91680","","Official data"
"FBS","Food Balance Sheets","249","Yemen","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","22763","","Official data"
"FBS","Food Balance Sheets","249","Yemen","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","23304","","Official data"
"FBS","Food Balance Sheets","249","Yemen","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","23852","","Official data"
"FBS","Food Balance Sheets","249","Yemen","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","24407","","Official data"
"FBS","Food Balance Sheets","251","Zambia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","13217","","Official data"
"FBS","Food Balance Sheets","251","Zambia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","13634","","Official data"
"FBS","Food Balance Sheets","251","Zambia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","14075","","Official data"
"FBS","Food Balance Sheets","251","Zambia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","14539","","Official data"
"FBS","Food Balance Sheets","181","Zimbabwe","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","13077","","Official data"
"FBS","Food Balance Sheets","181","Zimbabwe","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","13359","","Official data"
"FBS","Food Balance Sheets","181","Zimbabwe","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","13724","","Official data"
"FBS","Food Balance Sheets","181","Zimbabwe","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","14150","","Official data"
"FBS","Food Balance Sheets","351","China","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","1390552","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","351","China","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","1399292","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","351","China","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","1408042","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","351","China","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","1416667","A","Aggregate, may include official, semi-official, estimated or calculated data"
